"ANP32E",0.00241282413512381
"ANPEP",0.574758024395854
"ANTXR1",0.75494860350476
"ANTXR2",NA
"ANTXRL",NA
"ANXA1",0.993302087769946
"ANXA10",NA
"ANXA11",0.976006578058352
"ANXA13",NA
"ANXA2",0.772950644488999
"ANXA2R",NA
"ANXA3",0.116883817833721
"ANXA4",0.88912331054437
"ANXA5",0.00607997368226555
"ANXA6",0.109407034021774
"ANXA7",0.00341593480236288
"ANXA8",NA
"ANXA8L1",0.891721338312928
"ANXA9",NA
"AOAH",NA
"AOC1",NA
"AOC2",NA
"AOC3",NA
"AOX1",NA
"AP1AR",NA
"AP1B1",0.222639921641681
"AP1G1",0.999551022793909
"AP1G2",NA
"AP1M1",0.969588980944173
"AP1M2",NA
"AP1S1",0.954090213738665
"AP1S2",0.810022370117426
"AP1S3",NA
"AP2A1",0.760775966671986
"AP2A2",0.922824477194744
"AP2B1",0.999902759787021
"AP2M1",0.957804249043089
"AP2S1",0.937542331043833
"AP3B1",0.103011255003313
"AP3B2",0.269804257918983
"AP3D1",0.996367440532128
"AP3M1",0.0282049594582593
"AP3M2",0.502232299265572
"AP3S1",0.93399753223545
"AP3S2",NA
"AP4B1",NA
"AP4E1",NA
"AP4M1",NA
"AP4S1",0.0993943868637408
"AP5B1",0.494513257668017
"AP5M1",0.0429066415076178
"AP5S1",NA
"AP5Z1",0.0160247646397679
"APAF1",0.970652471544297
"APBA1",0.971355861563548
"APBA2",0.798085155665119
"APBA3",NA
"APBB1",0.450690822178447
"APBB1IP",2.68437013514283e-10
"APBB2",NA
"APBB3",NA
"APC",0.80410678515811
"APC2",0.69907898774117
"APCDD1",NA
"APCDD1L",NA
"APCS",0.64651056384144
"APEH",0.973720869925365
"APELA",NA
"APEX1",0.314729460292925
"APEX2",NA
"APH1A",NA
"APH1B",NA
"API5",0.0697513695358293
"APIP",0.966653616098981
"APLF",NA
"APLN",NA
"APLNR",0.914678873270253
"APLP1",0.610409611438952
"APLP2",0.385802694177927
"APMAP",0.0772803459025223
"APOA1",0.099314567686835
"APOA2",0.137324142523573
"APOA4",0.0871458235599975
"APOA5",NA
"APOB",0.725195111294814
"APOBEC1",NA
"APOBEC2",NA
"APOBEC3A",NA
"APOBEC3B",NA
"APOBEC3C",0.0361137807609748
"APOBEC3D",NA
"APOBEC3F",NA
